timestamp_unix,timestamp_iso,voltage_v,current_a,power_w,temp_c,energy_ws,capacity_as,duration_sec
1778533183.6710315,2026-05-11T21:59:43.671038,5.12953,0.8129,4.169794937,27.4,0.04169794937,0.008128999999999999,0.013900518417358398
1778533183.6711485,2026-05-11T21:59:43.671152,5.12953,0.8129,4.169794937,27.4,0.08339589874,0.016257999999999998,0.013900518417358398
1778533183.6711724,2026-05-11T21:59:43.671173,5.12953,0.80161,4.1118825433,27.4,0.124514724173,0.0242741,0.013900518417358398
1778533183.6711857,2026-05-11T21:59:43.671186,5.12953,0.8129,4.169794937,27.4,0.166212673543,0.0324031,0.013900518417358398
1778533183.6973534,2026-05-11T21:59:43.697360,5.12781,0.63066,3.2339046546000003,26.9,0.19855172008900002,0.0387097,0.0402219295501709
1778533183.6974075,2026-05-11T21:59:43.697408,5.12781,0.63066,3.2339046546000003,26.9,0.23089076663500002,0.0450163,0.0402219295501709
1778533183.6974523,2026-05-11T21:59:43.697453,5.12781,0.63066,3.2339046546000003,26.9,0.263229813181,0.051322900000000005,0.0402219295501709
1778533183.6974688,2026-05-11T21:59:43.697469,5.12781,0.63066,3.2339046546000003,26.9,0.29556885972700003,0.05762950000000001,0.0402219295501709
1778533183.7373617,2026-05-11T21:59:43.737365,5.12785,0.63097,3.2355195145,26.9,0.32792405487200005,0.0639392,0.0802454948425293
1778533183.7373922,2026-05-11T21:59:43.737392,5.12785,0.63097,3.2355195145,26.9,0.36027925001700006,0.0702489,0.0802454948425293
1778533183.7374036,2026-05-11T21:59:43.737404,5.12785,0.63097,3.2355195145,26.9,0.3926344451620001,0.0765586,0.0802454948425293
1778533183.7374163,2026-05-11T21:59:43.737418,5.12785,0.63097,3.2355195145,26.9,0.4249896403070001,0.0828683,0.0802454948425293
1778533183.7773592,2026-05-11T21:59:43.777363,5.12785,0.63097,3.2355195145,26.9,0.4573448354520001,0.08917800000000001,0.12024331092834473
1778533183.7773898,2026-05-11T21:59:43.777390,5.12785,0.63097,3.2355195145,26.9,0.4897000305970001,0.09548770000000001,0.12024331092834473
1778533183.7774017,2026-05-11T21:59:43.777402,5.12785,0.63097,3.2355195145,26.9,0.5220552257420001,0.10179740000000001,0.12024331092834473
1778533183.777411,2026-05-11T21:59:43.777411,5.09639,0.65867,3.3568392013,26.9,0.5556236177550001,0.10838410000000001,0.12024331092834473
1778533183.8172808,2026-05-11T21:59:43.817283,5.12785,0.70673,3.6240054304999996,26.9,0.5918636720600001,0.11545140000000001,0.16016936302185059
1778533183.817301,2026-05-11T21:59:43.817301,5.12785,0.68332,3.503962462,26.9,0.6269032966800001,0.12228460000000001,0.16016936302185059
1778533183.817309,2026-05-11T21:59:43.817309,5.12766,0.67884,3.4808607144,26.9,0.6617119038240001,0.129073,0.16016936302185059
