19:38:52,D3,19.66,72.0,3685.2,1442.0,1082.9,0,1
19:38:53,D3,19.66,72.0,3685.0,1442.0,1080.8,0,2
19:38:53,D3,19.66,72.0,3685.2,1441.4,1082.9,0,3
19:38:54,D3,19.66,72.0,3685.5,1441.4,1083.6,0,4
19:38:55,D3,19.66,72.0,3686.9,1440.8,1081.8,0,5
19:38:55,D3,19.66,72.0,3686.9,1443.5,1082.0,0,6
19:38:56,D3,19.66,72.0,3686.5,1442.0,1082.1,0,7
19:38:56,D3,19.66,72.0,3687.2,1446.4,1082.3,0,8
19:38:57,D3,19.66,72.0,3686.9,1446.4,1082.6,0,9
19:38:57,D3,19.66,72.0,3687.2,1447.7,1082.4,0,10
19:38:58,D3,19.66,72.0,3686.9,1446.8,1082.4,0,11
19:38:58,D3,19.66,72.0,3686.9,1446.0,1081.6,0,12
19:38:59,D3,19.66,72.0,3689.1,1444.4,1083.1,0,13
19:39:00,D3,19.66,72.0,3686.4,1443.2,1083.2,0,14
19:39:00,D3,19.66,72.0,3686.5,1442.3,1081.8,0,15
19:39:01,D3,19.66,72.0,3686.8,1444.8,1082.0,0,16
19:39:02,D3,19.66,72.0,3686.7,1442.0,1080.4,0,17
19:39:02,D3,19.66,72.0,3687.1,1443.3,1082.5,0,18
19:39:03,D3,19.66,72.0,3686.7,1443.5,1082.6,0,19
19:39:03,D3,19.66,72.0,3686.6,1443.3,1081.9,0,20
19:39:04,D3,19.66,72.0,3687.5,1442.8,1083.2,0,21
19:39:04,D3,19.66,72.0,3686.9,1442.9,1081.6,0,22
19:39:05,D3,19.66,72.0,3687.0,1446.0,1084.6,0,23
19:39:05,D3,19.66,72.0,3686.6,1443.9,1078.9,0,24
19:39:06,D3,19.66,72.0,3686.8,1444.8,1080.0,0,25
19:39:07,D3,19.32,72.0,3691.0,1442.8,1080.8,0,26
19:39:07,D3,19.32,72.0,3690.6,1440.5,1081.2,0,27
19:39:08,D3,19.32,72.0,3687.1,1441.9,1079.6,0,28
19:39:08,D3,19.32,72.0,3686.8,1442.9,1079.9,0,29
19:39:09,D3,19.32,72.0,3686.9,1445.1,1080.9,0,30
19:39:09,D3,19.32,72.0,3686.8,1443.3,1079.5,0,31
19:39:10,D3,19.32,72.0,3687.6,1445.4,1078.3,0,32
19:39:10,D3,19.32,72.0,3685.0,1443.4,1082.8,0,33
19:39:11,D3,19.32,72.0,3684.7,1441.5,1082.4,0,34
19:39:11,D3,19.32,72.0,3685.3,1442.5,1079.6,0,35
19:39:12,D3,19.32,72.0,3684.6,1443.4,1081.7,0,36
19:39:13,D3,19.32,72.0,3686.1,1443.7,1081.5,0,37
19:39:13,D3,19.32,72.0,3685.4,1443.8,1082.3,0,38
19:39:14,D3,19.32,72.0,3685.6,1443.5,1082.3,0,39
19:39:14,D3,19.32,72.0,3688.1,1443.2,1081.8,0,40
19:39:15,D3,19.32,72.0,3689.2,1443.5,1081.2,0,41
19:39:15,D3,19.32,72.0,3689.1,1443.0,1081.3,0,42
19:39:16,D3,19.32,72.0,3689.0,1444.0,1081.0,0,43
19:39:17,D3,19.32,72.0,3688.9,1443.4,1081.1,0,44
19:39:17,D3,19.32,72.0,3688.5,1444.2,1081.9,0,45
19:39:18,D3,19.32,72.0,3688.8,1442.7,1081.2,0,46
19:39:18,D3,19.32,72.0,3686.9,1446.3,1084.7,0,47
19:39:19,D3,19.32,72.0,3687.3,1446.7,1085.6,0,48
19:39:19,D3,19.32,72.0,3687.1,1444.3,1083.4,0,49
19:39:20,D3,19.32,72.0,3686.5,1446.3,1084.3,0,50
19:39:20,D3,19.32,72.0,3687.1,1447.0,1084.5,0,51
19:39:21,D3,19.32,72.0,3686.9,1445.0,1084.5,0,52
19:39:21,D3,19.32,72.0,3687.8,1446.4,1081.1,0,53
19:39:22,D3,19.32,72.0,3688.2,1445.3,1081.8,0,54
19:39:22,D3,19.32,72.0,3688.3,1444.4,1081.5,0,55
19:39:23,D3,19.32,72.0,3687.3,1443.0,1080.7,0,56
19:39:24,D3,19.32,72.0,3686.7,1443.5,1082.9,0,57
19:39:24,D3,19.32,72.0,3687.9,1443.1,1083.9,0,58
19:39:25,D3,19.32,72.0,3688.1,1443.4,1079.2,0,59
19:39:25,D3,19.32,72.0,3688.3,1442.2,1080.0,0,60
19:39:26,D3,19.32,72.0,3687.9,1443.1,1080.7,0,61
