timestamp_unix,timestamp_iso,voltage_v,current_a,power_w,temp_c,energy_ws,capacity_as,duration_sec
1778534636.7304034,2026-05-11T22:23:56.730415,5.12895,0.80473,4.1274199335,27.0,0.041274199335,0.0080473,0.016338348388671875
1778534636.7306905,2026-05-11T22:23:56.730695,5.12895,0.80473,4.1274199335,27.0,0.08254839867,0.0160946,0.016338348388671875
1778534636.7307315,2026-05-11T22:23:56.730732,5.12895,0.80473,4.1274199335,27.0,0.12382259800499999,0.0241419,0.016338348388671875
1778534636.7307723,2026-05-11T22:23:56.730773,5.12719,0.64095,3.2862724305,27.0,0.15668532230999999,0.0305514,0.016338348388671875
1778534636.7784483,2026-05-11T22:23:56.778458,5.12719,0.64095,3.2862724305,27.0,0.189548046615,0.0369609,0.0644075870513916
1778534636.7785165,2026-05-11T22:23:56.778518,5.12719,0.64095,3.2862724305,27.0,0.22241077092,0.043370399999999996,0.0644075870513916
1778534636.778559,2026-05-11T22:23:56.778560,5.12719,0.64095,3.2862724305,27.0,0.255273495225,0.049779899999999995,0.0644075870513916
1778534636.7785819,2026-05-11T22:23:56.778582,5.12719,0.61783,3.1677317976999997,27.0,0.286950813202,0.05595819999999999,0.0644075870513916
1778534636.8101857,2026-05-11T22:23:56.810192,5.12719,0.61982,3.1779349058,27.0,0.31873016226,0.062156399999999994,0.096160888671875
1778534636.8102405,2026-05-11T22:23:56.810241,5.12719,0.64095,3.2862724305,27.0,0.351592886565,0.0685659,0.096160888671875
1778534636.8102617,2026-05-11T22:23:56.810262,5.12719,0.64095,3.2862724305,27.0,0.38445561086999996,0.0749754,0.096160888671875
1778534636.8102856,2026-05-11T22:23:56.810288,5.12719,0.64095,3.2862724305,27.0,0.41731833517499994,0.0813849,0.096160888671875
1778534636.8502727,2026-05-11T22:23:56.850278,5.12723,0.64202,3.2917842046000003,27.0,0.45023617722099996,0.0878051,0.13625049591064453
1778534636.8503194,2026-05-11T22:23:56.850320,5.12723,0.62305,3.1945206515,27.0,0.48218138373599995,0.0940356,0.13625049591064453
1778534636.8503351,2026-05-11T22:23:56.850335,5.12723,0.65966,3.3822285418,27.0,0.516003669154,0.10063219999999999,0.13625049591064453
1778534636.8503478,2026-05-11T22:23:56.850348,5.12723,0.69203,3.5481969769000004,27.0,0.551485638923,0.1075525,0.13625049591064453
1778534636.8902369,2026-05-11T22:23:56.890240,5.12723,0.64202,3.2917842046000003,27.0,0.584403480969,0.1139727,0.17621231079101562
1778534636.8902678,2026-05-11T22:23:56.890268,5.12723,0.64202,3.2917842046000003,27.0,0.617321323015,0.1203929,0.17621231079101562
1778534636.8902771,2026-05-11T22:23:56.890277,5.12723,0.64202,3.2917842046000003,27.0,0.650239165061,0.1268131,0.17621231079101562
