Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
19:43:20,D0,19.23,73.0,3689.0,1449.0,1079.0,0,481
19:43:20,D0,19.23,73.0,3689.0,1449.0,1079.0,0,482
19:43:21,D0,19.23,73.0,3685.0,1450.0,1079.0,0,483
19:43:21,D0,19.23,73.0,3686.0,1447.0,1076.0,0,484
19:43:22,D0,19.23,73.0,3686.0,1447.0,1076.0,0,485
19:43:23,D0,19.23,73.0,3686.0,1447.0,1076.0,0,486
19:43:23,D0,19.23,73.0,3686.0,1447.0,1076.0,0,487
19:43:24,D0,19.23,73.0,3685.0,1447.0,1081.0,0,488
19:43:24,D0,19.23,73.0,3685.0,1447.0,1081.0,0,489
19:43:25,D0,19.23,73.0,3686.0,1448.0,1078.0,0,490
19:43:25,D0,19.23,73.0,3686.0,1448.0,1078.0,0,491
19:43:26,D0,19.23,73.0,3687.0,1450.0,1079.0,0,492
19:43:26,D0,19.23,73.0,3687.0,1450.0,1079.0,0,493
19:43:27,D0,19.23,73.0,3687.0,1450.0,1079.0,0,494
19:43:27,D0,19.23,73.0,3687.0,1450.0,1079.0,0,495
19:43:28,D0,19.23,73.0,3687.0,1450.0,1079.0,0,496
19:43:28,D0,19.23,73.0,3687.0,1447.0,1079.0,0,497
19:43:29,D0,19.23,73.0,3687.0,1447.0,1079.0,0,498
19:43:29,D0,19.23,73.0,3687.0,1449.0,1077.0,0,499
19:43:30,D0,19.23,73.0,3687.0,1449.0,1077.0,0,500
19:43:30,D0,19.23,73.0,3687.0,1449.0,1077.0,0,501
19:43:31,D0,19.23,73.0,3688.0,1449.0,1078.0,0,502
19:43:31,D0,19.23,73.0,3688.0,1449.0,1078.0,0,503
19:43:32,D0,19.23,73.0,3687.0,1448.0,1076.0,0,504
19:43:32,D0,19.23,73.0,3687.0,1448.0,1076.0,0,505
19:43:33,D0,19.23,73.0,3687.0,1448.0,1076.0,0,506
19:43:34,D0,19.23,73.0,3687.0,1448.0,1076.0,0,507
19:43:34,D0,19.23,73.0,3687.0,1448.0,1076.0,0,508
19:43:35,D0,19.23,73.0,3687.0,1448.0,1076.0,0,509
19:43:35,D0,19.23,73.0,3687.0,1448.0,1076.0,0,510
19:43:36,D0,19.23,73.0,3687.0,1448.0,1076.0,0,511
19:43:36,D0,19.23,73.0,3687.0,1448.0,1076.0,0,512
19:43:37,D0,19.23,73.0,3687.0,1448.0,1076.0,0,513
19:43:37,D0,19.23,73.0,3687.0,1448.0,1076.0,0,514
19:43:38,D0,19.23,73.0,3687.0,1448.0,1076.0,0,515
19:43:38,D0,19.23,73.0,3687.0,1448.0,1076.0,0,516
19:43:39,D0,19.23,73.0,3688.0,1449.0,1078.0,0,517
19:43:39,D0,19.23,73.0,3688.0,1449.0,1078.0,0,518
19:43:40,D0,19.23,73.0,3688.0,1449.0,1078.0,0,519
19:43:40,D0,19.23,73.0,3688.0,1449.0,1078.0,0,520
19:43:41,D0,19.23,73.0,3688.0,1449.0,1078.0,0,521
19:43:42,D0,19.23,73.0,3688.0,1449.0,1078.0,0,522
19:43:43,D0,19.23,73.0,3688.0,1449.0,1078.0,0,523
19:43:43,D0,19.23,73.0,3688.0,1449.0,1078.0,0,524
19:43:44,D0,19.23,73.0,3688.0,1448.0,1078.0,0,525
19:43:44,D0,19.23,73.0,3688.0,1448.0,1078.0,0,526
19:43:45,D0,19.23,73.0,3690.0,1449.0,1078.0,0,527
19:43:45,D0,19.23,73.0,3690.0,1449.0,1078.0,0,528
19:43:46,D0,19.23,73.0,3690.0,1449.0,1078.0,0,529
19:43:47,D0,19.23,73.0,3690.0,1449.0,1078.0,0,530
19:43:47,D0,19.23,73.0,3690.0,1449.0,1078.0,0,531
19:43:48,D0,19.23,73.0,3692.0,1448.0,1079.0,0,532
19:43:48,D0,19.23,73.0,3687.0,1449.0,1078.0,0,533
19:43:49,D0,19.23,73.0,3689.0,1448.0,1079.0,0,534
19:43:50,D0,19.23,73.0,3689.0,1448.0,1079.0,0,535
19:43:50,D0,19.23,73.0,3689.0,1448.0,1079.0,0,536
19:43:51,D0,19.23,73.0,3690.0,1450.0,1075.0,0,537
19:43:51,D0,19.23,73.0,3690.0,1450.0,1075.0,0,538
19:43:52,D0,19.23,73.0,3690.0,1450.0,1075.0,0,539
19:43:52,D0,19.23,73.0,3690.0,1450.0,1075.0,0,540
19:43:53,D0,19.23,73.0,3690.0,1450.0,1075.0,0,541
19:43:53,D0,19.23,73.0,3690.0,1450.0,1075.0,0,542
19:43:54,D0,19.14,73.0,3688.0,1448.0,1077.0,0,543
