Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:04:47,teste,24.41,65.0,425.0,395.0,4050.0,1,21
15:04:48,teste,24.41,65.0,425.0,395.0,4050.0,1,22
15:04:49,teste,24.41,65.0,425.0,395.0,4050.0,1,23
15:04:50,teste,24.41,65.0,1719.0,76.0,3742.0,1,24
15:04:51,teste,24.41,65.0,1719.0,76.0,3742.0,1,25
15:04:52,teste,24.41,65.0,1719.0,76.0,3742.0,1,26
15:04:53,teste,24.41,65.0,1719.0,76.0,3742.0,1,27
15:04:54,teste,24.41,65.0,1719.0,76.0,3742.0,1,28
15:04:55,teste,24.41,65.0,1342.0,40.0,3862.0,1,29
15:04:56,teste,24.41,65.0,1342.0,40.0,3862.0,1,30
15:04:57,teste,24.41,65.0,1342.0,40.0,3862.0,1,31
15:04:58,teste,24.41,65.0,1335.0,44.0,3872.0,1,32
15:04:59,teste,24.41,65.0,1335.0,44.0,3872.0,1,33
15:05:00,teste,24.41,65.0,1580.0,60.0,3770.0,1,34
15:05:01,teste,24.41,65.0,1580.0,60.0,3770.0,1,35
15:05:02,teste,24.41,65.0,1580.0,60.0,3770.0,1,36
15:05:03,teste,24.41,65.0,1580.0,60.0,3770.0,1,37
15:05:04,teste,24.41,65.0,1580.0,60.0,3770.0,1,38
15:05:05,teste,24.41,65.0,1580.0,60.0,3770.0,1,39
15:05:06,teste,24.41,65.0,1946.0,170.0,3598.0,1,40
15:05:07,teste,24.41,65.0,1946.0,170.0,3598.0,1,41
15:05:08,teste,24.41,65.0,1946.0,170.0,3598.0,1,42
15:05:09,teste,24.41,65.0,1946.0,170.0,3598.0,1,43
15:05:10,teste,24.41,65.0,1946.0,170.0,3598.0,1,44
15:05:11,teste,24.41,65.0,1946.0,170.0,3598.0,1,45
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:06:21,teste,0.0,0.0,479.0,252.0,4283.0,0,1
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:06:48,teste,0.0,0.0,0.0,0.0,0.0,0,1
15:06:49,teste,0.0,0.0,0.0,0.0,0.0,1,2
15:06:50,teste,0.0,0.0,0.0,0.0,0.0,1,3
15:06:51,teste,0.0,0.0,0.0,0.0,0.0,1,4
15:06:52,teste,0.0,0.0,0.0,0.0,0.0,1,5
15:06:53,teste,22.67,51.0,177.0,117.0,4071.0,1,6
15:06:54,teste,22.67,51.0,177.0,118.0,4073.0,1,7
15:06:55,teste,22.67,51.0,177.0,118.0,4073.0,1,8
15:06:56,teste,22.67,51.0,177.0,118.0,4073.0,1,9
15:06:57,teste,22.67,51.0,177.0,118.0,4073.0,1,10
15:06:58,teste,22.67,51.0,177.0,118.0,4073.0,1,11
15:06:59,teste,22.67,51.0,1497.0,1091.0,3713.0,1,12
15:07:00,teste,22.67,51.0,1497.0,1091.0,3713.0,1,13
15:07:01,teste,22.67,51.0,1497.0,1091.0,3713.0,1,14
15:07:02,teste,22.67,52.0,1571.0,543.0,3628.0,1,15
15:07:03,teste,22.67,52.0,1571.0,543.0,3628.0,1,16
15:07:04,teste,22.67,52.0,1571.0,543.0,3628.0,1,17
15:07:05,teste,22.67,52.0,1571.0,543.0,3628.0,1,18
15:07:06,teste,22.67,52.0,872.0,140.0,3981.0,1,19
15:07:07,teste,22.67,52.0,872.0,140.0,3981.0,1,20
15:07:08,teste,22.67,52.0,872.0,140.0,3981.0,1,21
15:07:09,teste,22.67,52.0,872.0,140.0,3981.0,1,22
15:07:10,teste,22.67,52.0,872.0,140.0,3981.0,1,23
15:07:11,teste,22.67,52.0,566.0,177.0,4028.0,1,24
15:07:13,teste,22.67,52.0,566.0,177.0,4028.0,1,25
15:07:14,teste,22.67,52.0,566.0,177.0,4028.0,1,26
15:07:15,teste,22.67,52.0,435.0,78.0,4039.0,1,27
15:07:16,teste,22.67,52.0,435.0,78.0,4039.0,1,28
15:07:17,teste,22.67,52.0,435.0,78.0,4039.0,1,29
15:07:18,teste,22.67,55.0,472.0,45.0,4044.0,1,30
15:07:19,teste,22.67,55.0,472.0,45.0,4044.0,1,31
15:07:20,teste,22.67,55.0,472.0,45.0,4044.0,1,32
15:07:21,teste,22.67,55.0,472.0,45.0,4044.0,1,33
15:07:22,teste,22.67,55.0,472.0,45.0,4044.0,1,34
15:07:23,teste,22.67,55.0,472.0,45.0,4044.0,1,35
15:07:24,teste,22.67,55.0,472.0,45.0,4044.0,1,36
15:07:28,teste,22.67,55.0,472.0,45.0,4044.0,1,37
15:07:29,teste,22.67,55.0,472.0,45.0,4044.0,1,38
15:07:31,teste,22.67,55.0,472.0,45.0,4044.0,1,39
15:07:36,teste,22.67,55.0,472.0,45.0,4044.0,1,40
15:07:39,teste,22.67,55.0,472.0,45.0,4044.0,1,41
15:07:44,teste,22.67,55.0,472.0,45.0,4044.0,1,42
15:07:45,teste,22.67,55.0,472.0,45.0,4044.0,1,43
15:07:49,teste,22.67,55.0,472.0,45.0,4044.0,1,44
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:15:11,teste,0.0,0.0,0.0,0.0,0.0,0,1
15:15:12,teste,0.0,0.0,0.0,0.0,0.0,0,2
15:15:13,teste,0.0,0.0,0.0,0.0,0.0,0,3
15:15:14,teste,0.0,0.0,0.0,0.0,0.0,0,4
15:15:15,teste,0.0,0.0,0.0,0.0,0.0,0,5
15:15:16,teste,0.0,0.0,0.0,0.0,0.0,0,6
15:15:17,teste,0.0,0.0,0.0,0.0,0.0,0,7
15:15:18,teste,0.0,0.0,0.0,0.0,0.0,0,8
15:15:19,teste,0.0,0.0,0.0,0.0,0.0,0,9
15:15:20,teste,0.0,0.0,0.0,0.0,0.0,0,10
15:15:21,teste,0.0,0.0,0.0,0.0,0.0,0,11
15:15:22,teste,0.0,0.0,0.0,0.0,0.0,0,12
15:15:23,teste,0.0,0.0,0.0,0.0,0.0,0,13
15:15:25,teste,0.0,0.0,0.0,0.0,0.0,0,14
15:15:26,teste,0.0,0.0,0.0,0.0,0.0,0,15
15:15:27,teste,0.0,0.0,0.0,0.0,0.0,0,16
15:15:28,teste,0.0,0.0,0.0,0.0,0.0,0,17
15:15:29,teste,0.0,0.0,0.0,0.0,0.0,0,18
15:15:30,teste,0.0,0.0,0.0,0.0,0.0,0,19
15:15:31,teste,0.0,0.0,0.0,0.0,0.0,0,20
15:15:32,teste,0.0,0.0,0.0,0.0,0.0,0,21
15:15:33,teste,0.0,0.0,0.0,0.0,0.0,0,22
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:15:42,teste,0.0,0.0,213.0,4246.0,335.0,0,1
15:15:44,teste,0.0,0.0,98.0,4161.0,259.0,0,2
15:15:45,teste,0.0,0.0,99.0,4239.0,246.0,0,3
15:15:46,teste,0.0,0.0,99.0,4239.0,246.0,0,4
15:15:47,teste,0.0,0.0,99.0,4239.0,246.0,0,5
15:15:48,teste,0.0,0.0,99.0,4239.0,246.0,0,6
15:15:49,teste,0.0,0.0,99.0,4239.0,246.0,0,7
15:15:50,teste,0.0,0.0,99.0,4101.0,241.0,0,8
15:15:51,teste,0.0,0.0,99.0,4101.0,241.0,0,9
15:15:52,teste,0.0,0.0,98.0,4101.0,241.0,0,10
15:15:53,teste,0.0,0.0,98.0,4101.0,241.0,0,11
15:15:54,teste,0.0,0.0,98.0,4101.0,241.0,0,12
15:15:55,teste,0.0,0.0,98.0,4101.0,241.0,0,13
15:15:56,teste,0.0,0.0,98.0,4101.0,242.0,0,14
15:15:57,teste,0.0,0.0,98.0,4101.0,242.0,0,15
15:15:58,teste,0.0,0.0,165.0,4117.0,278.0,0,16
15:15:59,teste,0.0,0.0,165.0,4117.0,278.0,0,17
15:16:00,teste,0.0,0.0,165.0,4117.0,278.0,0,18
15:16:01,teste,0.0,0.0,165.0,4117.0,278.0,0,19
15:16:02,teste,0.0,0.0,121.0,4101.0,257.0,0,20
15:16:03,teste,0.0,0.0,121.0,4101.0,257.0,0,21
15:16:04,teste,0.0,0.0,121.0,4101.0,257.0,1,22
15:16:05,teste,0.0,0.0,121.0,4101.0,257.0,1,23
15:16:06,teste,0.0,0.0,121.0,4101.0,257.0,1,24
15:16:07,teste,0.0,0.0,121.0,4101.0,257.0,1,25
15:16:09,teste,0.0,0.0,121.0,4101.0,257.0,1,26
15:16:10,teste,0.0,0.0,121.0,4101.0,257.0,1,27
15:16:11,teste,0.0,0.0,121.0,4101.0,257.0,1,28
15:16:12,teste,0.0,0.0,121.0,4101.0,257.0,1,29
15:16:13,teste,0.0,0.0,121.0,4101.0,257.0,1,30
15:16:14,teste,0.0,0.0,121.0,4101.0,257.0,1,31
15:16:15,teste,0.0,0.0,121.0,4101.0,257.0,1,32
15:16:16,teste,0.0,0.0,121.0,4101.0,257.0,1,33
15:16:17,teste,0.0,0.0,121.0,4101.0,257.0,1,34
15:16:18,teste,0.0,0.0,121.0,4101.0,257.0,1,35
15:16:19,teste,0.0,0.0,121.0,4101.0,257.0,1,36
15:16:20,teste,0.0,0.0,121.0,4101.0,257.0,1,37
15:16:21,teste,0.0,0.0,121.0,4101.0,257.0,1,38
15:16:22,teste,0.0,0.0,121.0,4101.0,257.0,1,39
15:16:23,teste,0.0,0.0,121.0,4101.0,257.0,1,40
15:16:24,teste,0.0,0.0,121.0,4101.0,257.0,1,41
15:16:25,teste,0.0,0.0,121.0,4101.0,257.0,1,42
15:16:26,teste,0.0,0.0,121.0,4101.0,257.0,1,43
15:16:27,teste,0.0,0.0,121.0,4101.0,257.0,1,44
15:16:28,teste,0.0,0.0,121.0,4101.0,257.0,1,45
15:16:29,teste,0.0,0.0,121.0,4101.0,257.0,1,46
15:16:31,teste,0.0,0.0,121.0,4101.0,257.0,1,47
15:16:32,teste,0.0,0.0,121.0,4101.0,257.0,1,48
15:16:33,teste,0.0,0.0,121.0,4101.0,257.0,1,49
15:16:34,teste,0.0,0.0,121.0,4101.0,257.0,1,50
15:16:35,teste,0.0,0.0,121.0,4101.0,257.0,1,51
15:16:36,teste,0.0,0.0,121.0,4101.0,257.0,1,52
15:16:37,teste,0.0,0.0,121.0,4101.0,257.0,1,53
15:16:38,teste,0.0,0.0,121.0,4101.0,257.0,1,54
15:16:39,teste,0.0,0.0,121.0,4101.0,257.0,1,55
15:16:40,teste,0.0,0.0,121.0,4101.0,257.0,1,56
15:16:41,teste,0.0,0.0,121.0,4101.0,257.0,1,57
15:16:42,teste,0.0,0.0,121.0,4101.0,257.0,1,58
15:16:43,teste,0.0,0.0,121.0,4101.0,257.0,1,59
15:16:44,teste,0.0,0.0,121.0,4101.0,257.0,1,60
15:16:45,teste,0.0,0.0,121.0,4101.0,257.0,1,61
15:16:46,teste,0.0,0.0,121.0,4101.0,257.0,1,62
15:16:47,teste,0.0,0.0,121.0,4101.0,257.0,1,63
15:16:48,teste,0.0,0.0,121.0,4101.0,257.0,1,64
15:16:49,teste,0.0,0.0,121.0,4101.0,257.0,1,65
15:16:50,teste,0.0,0.0,121.0,4101.0,257.0,1,66
15:16:51,teste,0.0,0.0,121.0,4101.0,257.0,1,67
15:16:52,teste,0.0,0.0,121.0,4101.0,257.0,1,68
15:16:54,teste,0.0,0.0,121.0,4101.0,257.0,1,69
15:16:55,teste,0.0,0.0,121.0,4101.0,257.0,1,70
15:16:56,teste,0.0,0.0,121.0,4101.0,257.0,1,71
15:16:57,teste,0.0,0.0,121.0,4101.0,257.0,1,72
15:16:58,teste,0.0,0.0,121.0,4101.0,257.0,1,73
15:16:59,teste,0.0,0.0,121.0,4101.0,257.0,1,74
15:17:00,teste,0.0,0.0,121.0,4101.0,257.0,1,75
15:17:01,teste,0.0,0.0,121.0,4101.0,257.0,1,76
15:17:02,teste,0.0,0.0,121.0,4101.0,257.0,1,77
15:17:03,teste,0.0,0.0,121.0,4101.0,257.0,1,78
15:17:04,teste,0.0,0.0,121.0,4101.0,257.0,1,79
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:17:06,teste,0.0,0.0,121.0,4101.0,257.0,0,1
15:17:07,teste,0.0,0.0,121.0,4101.0,257.0,0,2
15:17:08,teste,0.0,0.0,121.0,4101.0,257.0,0,3
15:17:09,teste,0.0,0.0,121.0,4101.0,257.0,0,4
15:17:10,teste,0.0,0.0,121.0,4101.0,257.0,0,5
15:17:11,teste,0.0,0.0,121.0,4101.0,257.0,0,6
15:17:12,teste,0.0,0.0,121.0,4101.0,257.0,0,7
15:17:13,teste,0.0,0.0,121.0,4101.0,257.0,0,8
15:17:14,teste,0.0,0.0,121.0,4101.0,257.0,0,9
15:17:15,teste,0.0,0.0,121.0,4101.0,257.0,0,10
15:17:16,teste,0.0,0.0,121.0,4101.0,257.0,0,11
15:17:17,teste,0.0,0.0,121.0,4101.0,257.0,0,12
15:17:19,teste,0.0,0.0,121.0,4101.0,257.0,0,13
15:17:20,teste,0.0,0.0,121.0,4101.0,257.0,0,14
15:17:21,teste,0.0,0.0,121.0,4101.0,257.0,0,15
15:17:22,teste,0.0,0.0,121.0,4101.0,257.0,0,16
15:17:23,teste,0.0,0.0,121.0,4101.0,257.0,0,17
15:17:24,teste,0.0,0.0,121.0,4101.0,257.0,0,18
15:17:25,teste,0.0,0.0,121.0,4101.0,257.0,0,19
15:17:26,teste,0.0,0.0,121.0,4101.0,257.0,0,20
15:17:27,teste,0.0,0.0,121.0,4101.0,257.0,0,21
15:17:28,teste,0.0,0.0,121.0,4101.0,257.0,0,22
15:17:29,teste,0.0,0.0,121.0,4101.0,257.0,0,23
15:17:30,teste,0.0,0.0,121.0,4101.0,257.0,0,24
15:17:31,teste,0.0,0.0,121.0,4101.0,257.0,0,25
15:17:32,teste,0.0,0.0,121.0,4101.0,257.0,0,26
15:17:33,teste,0.0,0.0,121.0,4101.0,257.0,0,27
15:17:34,teste,0.0,0.0,121.0,4101.0,257.0,0,28
15:17:35,teste,0.0,0.0,121.0,4101.0,257.0,0,29
15:17:36,teste,0.0,0.0,121.0,4101.0,257.0,0,30
15:17:37,teste,0.0,0.0,121.0,4101.0,257.0,0,31
15:17:38,teste,0.0,0.0,121.0,4101.0,257.0,0,32
15:17:39,teste,0.0,0.0,121.0,4101.0,257.0,0,33
15:17:40,teste,0.0,0.0,121.0,4101.0,257.0,0,34
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:17:51,teste,0.0,0.0,0.0,0.0,0.0,0,1
15:17:52,teste,0.0,0.0,0.0,0.0,0.0,0,2
15:17:53,teste,0.0,0.0,0.0,0.0,0.0,0,3
15:17:55,teste,0.0,0.0,0.0,0.0,0.0,0,4
15:17:56,teste,0.0,0.0,740.0,3986.0,690.0,0,5
15:17:57,teste,0.0,0.0,740.0,3986.0,690.0,0,6
15:17:58,teste,0.0,0.0,740.0,3986.0,690.0,0,7
15:17:59,teste,0.0,0.0,740.0,3986.0,690.0,0,8
15:18:00,teste,0.0,0.0,740.0,3986.0,690.0,0,9
15:18:01,teste,0.0,0.0,867.0,3951.0,670.0,0,10
15:18:02,teste,0.0,0.0,867.0,3951.0,670.0,0,11
15:18:03,teste,0.0,0.0,812.0,3965.0,728.0,0,12
15:18:04,teste,0.0,0.0,812.0,3965.0,728.0,0,13
15:18:05,teste,0.0,0.0,812.0,3965.0,728.0,0,14
15:18:06,teste,0.0,0.0,812.0,3965.0,728.0,0,15
15:18:07,teste,0.0,0.0,812.0,3965.0,728.0,1,16
15:18:08,teste,0.0,0.0,812.0,3965.0,728.0,1,17
15:18:09,teste,0.0,0.0,812.0,3965.0,728.0,1,18
15:18:10,teste,0.0,0.0,812.0,3965.0,728.0,1,19
15:18:11,teste,0.0,0.0,812.0,3965.0,728.0,1,20
15:18:12,teste,0.0,0.0,812.0,3965.0,728.0,1,21
15:18:13,teste,0.0,0.0,812.0,3965.0,728.0,1,22
15:18:14,teste,0.0,0.0,812.0,3965.0,728.0,1,23
15:18:15,teste,0.0,0.0,812.0,3965.0,728.0,1,24
15:18:17,teste,0.0,0.0,812.0,3965.0,728.0,1,25
15:18:18,teste,0.0,0.0,812.0,3965.0,728.0,1,26
15:18:19,teste,0.0,0.0,812.0,3965.0,728.0,1,27
15:18:20,teste,0.0,0.0,812.0,3965.0,728.0,1,28
15:18:21,teste,0.0,0.0,812.0,3965.0,728.0,1,29
15:18:22,teste,0.0,0.0,812.0,3965.0,728.0,1,30
15:18:23,teste,0.0,0.0,812.0,3965.0,728.0,1,31
15:18:24,teste,0.0,0.0,812.0,3965.0,728.0,1,32
15:18:25,teste,0.0,0.0,812.0,3965.0,728.0,1,33
15:18:26,teste,0.0,0.0,812.0,3965.0,728.0,1,34
15:18:27,teste,0.0,0.0,812.0,3965.0,728.0,1,35
15:18:28,teste,0.0,0.0,812.0,3965.0,728.0,1,36
15:18:29,teste,0.0,0.0,812.0,3965.0,728.0,1,37
15:18:30,teste,0.0,0.0,812.0,3965.0,728.0,1,38
15:18:31,teste,0.0,0.0,812.0,3965.0,728.0,1,39
15:18:32,teste,0.0,0.0,812.0,3965.0,728.0,1,40
15:18:33,teste,0.0,0.0,812.0,3965.0,728.0,1,41
15:18:34,teste,0.0,0.0,812.0,3965.0,728.0,1,42
15:18:35,teste,0.0,0.0,812.0,3965.0,728.0,1,43
15:18:36,teste,0.0,0.0,812.0,3965.0,728.0,1,44
15:18:37,teste,0.0,0.0,812.0,3965.0,728.0,1,45
15:18:39,teste,0.0,0.0,812.0,3965.0,728.0,1,46
15:18:40,teste,0.0,0.0,812.0,3965.0,728.0,1,47
15:18:41,teste,0.0,0.0,812.0,3965.0,728.0,1,48
15:18:42,teste,0.0,0.0,812.0,3965.0,728.0,1,49
15:18:43,teste,0.0,0.0,812.0,3965.0,728.0,1,50
15:18:44,teste,0.0,0.0,812.0,3965.0,728.0,1,51
15:18:45,teste,0.0,0.0,812.0,3965.0,728.0,1,52
15:18:46,teste,0.0,0.0,812.0,3965.0,728.0,1,53
15:18:47,teste,0.0,0.0,812.0,3965.0,728.0,1,54
15:18:48,teste,0.0,0.0,812.0,3965.0,728.0,1,55
15:18:49,teste,0.0,0.0,812.0,3965.0,728.0,1,56
15:18:50,teste,0.0,0.0,812.0,3965.0,728.0,0,57
15:18:51,teste,0.0,0.0,812.0,3965.0,728.0,0,58
15:18:52,teste,0.0,0.0,812.0,3965.0,728.0,0,59
15:18:53,teste,0.0,0.0,812.0,3965.0,728.0,0,60
15:18:54,teste,0.0,0.0,812.0,3965.0,728.0,0,61
15:18:55,teste,0.0,0.0,812.0,3965.0,728.0,0,62
15:18:56,teste,0.0,0.0,812.0,3965.0,728.0,0,63
15:18:57,teste,0.0,0.0,812.0,3965.0,728.0,0,64
15:18:58,teste,0.0,0.0,812.0,3965.0,728.0,0,65
15:18:59,teste,0.0,0.0,812.0,3965.0,728.0,0,66
15:19:00,teste,0.0,0.0,812.0,3965.0,728.0,0,67
15:19:01,teste,0.0,0.0,812.0,3965.0,728.0,0,68
15:19:02,teste,0.0,0.0,812.0,3965.0,728.0,0,69
15:19:04,teste,0.0,0.0,812.0,3965.0,728.0,0,70
15:19:05,teste,0.0,0.0,812.0,3965.0,728.0,0,71
15:19:06,teste,0.0,0.0,812.0,3965.0,728.0,0,72
15:19:07,teste,0.0,0.0,812.0,3965.0,728.0,0,73
15:19:08,teste,0.0,0.0,812.0,3965.0,728.0,0,74
15:19:09,teste,0.0,0.0,812.0,3965.0,728.0,0,75
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:19:11,teste,0.0,0.0,812.0,3965.0,728.0,0,1
15:19:12,teste,0.0,0.0,812.0,3965.0,728.0,0,2
15:19:13,teste,0.0,0.0,812.0,3965.0,728.0,0,3
15:19:14,teste,0.0,0.0,812.0,3965.0,728.0,0,4
15:19:16,teste,0.0,0.0,812.0,3965.0,728.0,0,5
15:19:17,teste,0.0,0.0,812.0,3965.0,728.0,0,6
15:19:18,teste,0.0,0.0,812.0,3965.0,728.0,0,7
15:19:19,teste,0.0,0.0,812.0,3965.0,728.0,0,8
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:19:21,teste,0.0,0.0,812.0,3965.0,728.0,0,1
15:19:22,teste,0.0,0.0,812.0,3965.0,728.0,0,2
15:19:23,teste,0.0,0.0,812.0,3965.0,728.0,0,3
15:19:24,teste,0.0,0.0,812.0,3965.0,728.0,0,4
15:19:25,teste,0.0,0.0,812.0,3965.0,728.0,0,5
15:19:26,teste,0.0,0.0,812.0,3965.0,728.0,0,6
15:19:27,teste,0.0,0.0,812.0,3965.0,728.0,0,7
15:19:29,teste,0.0,0.0,812.0,3965.0,728.0,0,8
15:19:30,teste,0.0,0.0,812.0,3965.0,728.0,0,9
15:19:31,teste,0.0,0.0,812.0,3965.0,728.0,0,10
15:19:32,teste,0.0,0.0,812.0,3965.0,728.0,0,11
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:20:01,teste,0.0,0.0,0.0,0.0,0.0,0,1
15:20:02,teste,0.0,0.0,0.0,0.0,0.0,0,2
15:20:03,teste,0.0,0.0,1070.0,4055.0,894.0,0,3
15:20:04,teste,0.0,0.0,1070.0,4055.0,894.0,0,4
15:20:05,teste,0.0,0.0,1046.0,4046.0,883.0,0,5
15:20:06,teste,0.0,0.0,1046.0,4046.0,883.0,0,6
15:20:07,teste,0.0,0.0,907.0,3907.0,894.0,0,7
15:20:08,teste,0.0,0.0,995.0,3897.0,851.0,0,8
15:20:09,teste,0.0,0.0,1001.0,3895.0,852.0,0,9
15:20:10,teste,0.0,0.0,1001.0,3895.0,852.0,0,10
15:20:11,teste,0.0,0.0,1001.0,3895.0,852.0,0,11
15:20:12,teste,0.0,0.0,1001.0,3895.0,852.0,0,12
15:20:13,teste,0.0,0.0,1001.0,3895.0,852.0,0,13
15:20:14,teste,0.0,0.0,1001.0,3895.0,852.0,0,14
15:20:15,teste,0.0,0.0,1001.0,3895.0,852.0,0,15
15:20:16,teste,0.0,0.0,1001.0,3895.0,852.0,0,16
15:20:17,teste,0.0,0.0,1001.0,3895.0,852.0,0,17
15:20:18,teste,0.0,0.0,1001.0,3895.0,852.0,0,18
15:20:19,teste,0.0,0.0,1001.0,3895.0,852.0,0,19
15:20:20,teste,0.0,0.0,1001.0,3895.0,852.0,0,20
15:20:22,teste,0.0,0.0,1001.0,3895.0,852.0,0,21
15:20:23,teste,0.0,0.0,1001.0,3895.0,852.0,0,22
15:20:24,teste,0.0,0.0,1001.0,3895.0,852.0,0,23
15:20:25,teste,0.0,0.0,1001.0,3895.0,852.0,0,24
15:20:26,teste,0.0,0.0,1001.0,3895.0,852.0,0,25
15:20:27,teste,0.0,0.0,1001.0,3895.0,852.0,0,26
15:20:28,teste,0.0,0.0,1001.0,3895.0,852.0,0,27
15:20:29,teste,0.0,0.0,1001.0,3895.0,852.0,0,28
15:20:30,teste,0.0,0.0,1001.0,3895.0,852.0,0,29
15:20:31,teste,0.0,0.0,1001.0,3895.0,852.0,0,30
15:20:32,teste,0.0,0.0,1001.0,3895.0,852.0,0,31
15:20:33,teste,0.0,0.0,1001.0,3895.0,852.0,0,32
15:20:34,teste,0.0,0.0,1001.0,3895.0,852.0,0,33
15:20:35,teste,0.0,0.0,1001.0,3895.0,852.0,0,34
15:20:36,teste,0.0,0.0,1001.0,3895.0,852.0,0,35
15:20:37,teste,0.0,0.0,1001.0,3895.0,852.0,0,36
15:20:38,teste,0.0,0.0,1001.0,3895.0,852.0,0,37
15:20:39,teste,0.0,0.0,1001.0,3895.0,852.0,0,38
15:20:40,teste,0.0,0.0,1001.0,3895.0,852.0,0,39
15:20:41,teste,0.0,0.0,1001.0,3895.0,852.0,0,40
15:20:42,teste,0.0,0.0,1001.0,3895.0,852.0,0,41
15:20:43,teste,0.0,0.0,1001.0,3895.0,852.0,0,42
15:20:44,teste,0.0,0.0,1001.0,3895.0,852.0,0,43
15:20:45,teste,0.0,0.0,1001.0,3895.0,852.0,0,44
15:20:46,teste,0.0,0.0,1001.0,3895.0,852.0,0,45
15:20:48,teste,0.0,0.0,1001.0,3895.0,852.0,0,46
15:20:49,teste,0.0,0.0,1001.0,3895.0,852.0,0,47
15:20:50,teste,0.0,0.0,1001.0,3895.0,852.0,0,48
15:20:51,teste,0.0,0.0,1001.0,3895.0,852.0,0,49
15:20:52,teste,0.0,0.0,1001.0,3895.0,852.0,0,50
15:20:53,teste,0.0,0.0,1001.0,3895.0,852.0,0,51
15:20:54,teste,0.0,0.0,1001.0,3895.0,852.0,0,52
15:20:55,teste,0.0,0.0,1001.0,3895.0,852.0,0,53
15:20:56,teste,0.0,0.0,1001.0,3895.0,852.0,0,54
15:20:57,teste,0.0,0.0,1001.0,3895.0,852.0,0,55
15:20:58,teste,0.0,0.0,1001.0,3895.0,852.0,0,56
15:20:59,teste,0.0,0.0,1001.0,3895.0,852.0,0,57
15:21:00,teste,0.0,0.0,1001.0,3895.0,852.0,0,58
15:21:01,teste,0.0,0.0,1001.0,3895.0,852.0,0,59
15:21:02,teste,0.0,0.0,1001.0,3895.0,852.0,0,60
15:21:03,teste,0.0,0.0,1001.0,3895.0,852.0,0,61
15:21:04,teste,0.0,0.0,1001.0,3895.0,852.0,0,62
15:21:05,teste,0.0,0.0,1001.0,3895.0,852.0,0,63
15:21:06,teste,0.0,0.0,1001.0,3895.0,852.0,0,64
15:21:07,teste,0.0,0.0,1001.0,3895.0,852.0,0,65
15:21:08,teste,0.0,0.0,1001.0,3895.0,852.0,0,66
15:21:09,teste,0.0,0.0,1001.0,3895.0,852.0,0,67
15:21:10,teste,0.0,0.0,1001.0,3895.0,852.0,0,68
15:21:11,teste,0.0,0.0,1001.0,3895.0,852.0,0,69
15:21:13,teste,0.0,0.0,1001.0,3895.0,852.0,0,70
15:21:14,teste,0.0,0.0,1001.0,3895.0,852.0,0,71
15:21:15,teste,0.0,0.0,1001.0,3895.0,852.0,0,72
15:21:16,teste,0.0,0.0,1001.0,3895.0,852.0,0,73
15:21:17,teste,0.0,0.0,1001.0,3895.0,852.0,0,74
Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
15:21:26,teste,0.0,0.0,1001.0,3895.0,852.0,0,1
15:21:27,teste,0.0,0.0,1001.0,3895.0,852.0,0,2
15:21:28,teste,0.0,0.0,1001.0,3895.0,852.0,0,3
15:21:29,teste,0.0,0.0,1001.0,3895.0,852.0,0,4
15:21:30,teste,0.0,0.0,1001.0,3895.0,852.0,0,5
15:21:31,teste,0.0,0.0,1001.0,3895.0,852.0,0,6
15:21:32,teste,0.0,0.0,1001.0,3895.0,852.0,0,7
15:21:33,teste,0.0,0.0,1001.0,3895.0,852.0,0,8
15:21:34,teste,0.0,0.0,1001.0,3895.0,852.0,0,9
15:21:35,teste,0.0,0.0,1001.0,3895.0,852.0,0,10
15:21:36,teste,0.0,0.0,1001.0,3895.0,852.0,0,11
15:21:37,teste,0.0,0.0,1001.0,3895.0,852.0,0,12
15:21:38,teste,0.0,0.0,1001.0,3895.0,852.0,0,13
15:21:39,teste,0.0,0.0,1001.0,3895.0,852.0,0,14
15:21:40,teste,0.0,0.0,1001.0,3895.0,852.0,0,15
15:21:41,teste,0.0,0.0,1001.0,3895.0,852.0,0,16
15:21:42,teste,0.0,0.0,1001.0,3895.0,852.0,0,17
15:21:43,teste,0.0,0.0,1001.0,3895.0,852.0,0,18
15:21:44,teste,0.0,0.0,1001.0,3895.0,852.0,0,19
