Scenario,Temp_Mean,Hum_Mean,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz,AccY_Mean,AccY_Std,AccY_Max,AccY_Min,AccY_RMS,AccY_Skew,AccY_Kurt,AccY_PeakFreq_Hz,AccZ_Mean,AccZ_Std,AccZ_Max,AccZ_Min,AccZ_RMS,AccZ_Skew,AccZ_Kurt,AccZ_PeakFreq_Hz
D4_D1eD2,36.55,32.89,3682.9,1.51,3685.0,3681.0,3682.9,0.429,-1.444,0.1,1457.45,1.43,1459.0,1456.0,1457.45,0.101,-1.905,0.1,1085.6,0.49,1086.0,1085.0,1085.6,-0.408,-1.833,0.1
D4_D1eD2,36.56,32.97,3683.3,1.31,3685.0,3681.0,3683.3,-0.164,-0.706,0.2,1456.35,0.48,1457.0,1456.0,1456.35,0.629,-1.604,0.1,1085.35,0.48,1086.0,1085.0,1085.35,0.629,-1.604,0.1
D4_D1eD2,36.54,33.06,3682.2,0.98,3683.0,3681.0,3682.2,-0.408,-1.833,0.1,1456.7,0.46,1457.0,1456.0,1456.7,-0.873,-1.238,0.1,1084.9,0.83,1086.0,1084.0,1084.9,0.188,-1.526,0.1
D4_D1eD2,36.52,33.02,3682.25,1.18,3684.0,3681.0,3682.25,0.057,-1.633,0.1,1457.15,1.19,1459.0,1455.0,1457.15,0.413,-0.824,0.2,1084.6,1.11,1086.0,1083.0,1084.6,0.183,-1.447,0.1
D4_D1eD2,36.52,33.02,3684.05,1.12,3685.0,3681.0,3684.05,-0.96,0.276,0.1,1458.25,1.34,1459.0,1455.0,1458.25,-1.342,0.062,0.1,1085.4,1.11,1086.0,1083.0,1085.4,-1.486,0.426,0.1
D4_D1eD2,36.53,33.03,3685.5,0.5,3686.0,3685.0,3685.5,0.0,-2.0,0.1,1457.5,1.5,1459.0,1456.0,1457.5,0.0,-2.0,0.1,1086.0,0.0,1086.0,1086.0,1086.0,0.0,0.0,0.0
D4_D1eD2,36.53,32.83,3684.2,1.99,3686.0,3682.0,3684.2,-0.201,-1.96,0.1,1456.0,0.0,1456.0,1456.0,1456.0,0.0,0.0,0.0,1085.55,0.5,1086.0,1085.0,1085.55,-0.201,-1.96,0.1
D4_D1eD2,36.54,32.93,3683.0,1.18,3686.0,3682.0,3683.0,0.724,-0.449,0.1,1457.6,1.96,1460.0,1456.0,1457.6,0.408,-1.833,0.1,1083.45,2.01,1086.0,1081.0,1083.45,-0.369,-1.797,0.1
D4_D1eD2,36.55,33.0,3683.8,0.6,3684.0,3682.0,3683.8,-2.667,5.111,0.1,1459.6,1.2,1460.0,1456.0,1459.6,-2.667,5.111,0.1,1081.4,1.2,1085.0,1081.0,1081.4,2.667,5.111,0.1
D4_D1eD2,36.56,32.9,3683.95,0.86,3685.0,3682.0,3683.95,-0.832,0.277,0.2,1458.65,2.03,1460.0,1452.0,1458.65,-1.881,3.17,0.1,1082.5,1.57,1085.0,1081.0,1082.5,0.235,-1.673,0.1
D4_D1eD2,36.55,32.87,3683.45,1.07,3685.0,3682.0,3683.45,0.252,-1.21,0.1,1456.65,2.01,1459.0,1452.0,1456.65,-0.257,-0.74,0.3,1084.25,1.44,1086.0,1081.0,1084.25,-0.74,0.166,0.2
D4_D1eD2,36.54,32.99,3682.55,0.67,3684.0,3682.0,3682.55,0.819,-0.47,0.1,1455.55,1.24,1459.0,1455.0,1455.55,2.146,3.04,0.3,1084.3,1.38,1086.0,1081.0,1084.3,-0.889,0.831,0.2
D4_D1eD2,36.54,33.07,3682.55,0.5,3683.0,3682.0,3682.55,-0.201,-1.96,0.1,1455.55,0.5,1456.0,1455.0,1455.55,-0.201,-1.96,0.1,1084.55,0.5,1085.0,1084.0,1084.55,-0.201,-1.96,0.1
D4_D1eD2,36.56,33.11,3683.1,0.7,3684.0,3682.0,3683.1,-0.14,-0.96,0.1,1455.6,0.8,1456.0,1454.0,1455.6,-1.5,0.25,0.1,1084.8,0.4,1085.0,1084.0,1084.8,-1.5,0.25,0.1
D4_D1eD2,36.57,33.02,3684.1,1.14,3685.0,3682.0,3684.1,-1.016,-0.465,0.1,1454.6,0.92,1456.0,1454.0,1454.6,0.873,-1.238,0.1,1083.8,0.87,1085.0,1083.0,1083.8,0.398,-1.568,0.1
D4_D1eD2,36.55,32.91,3684.8,0.6,3685.0,3683.0,3684.8,-2.667,5.111,0.1,1454.0,0.0,1454.0,1454.0,1454.0,0.0,0.0,0.0,1083.2,0.6,1085.0,1083.0,1083.2,2.667,5.111,0.1
