Scenario,Temp_Mean,Hum_Mean,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz,AccY_Mean,AccY_Std,AccY_Max,AccY_Min,AccY_RMS,AccY_Skew,AccY_Kurt,AccY_PeakFreq_Hz,AccZ_Mean,AccZ_Std,AccZ_Max,AccZ_Min,AccZ_RMS,AccZ_Skew,AccZ_Kurt,AccZ_PeakFreq_Hz
D4_D2eD3,19.12,73.0,3688.32,0.73,3689.8,3687.1,3688.32,0.021,-0.633,0.1,1455.82,1.56,1458.9,1454.1,1455.83,0.962,-0.494,0.1,1066.43,2.34,1070.5,1062.0,1066.43,-0.321,-0.842,0.2
D4_D2eD3,19.12,73.0,3688.32,0.7,3689.8,3687.1,3688.32,0.254,-0.605,0.1,1455.78,1.6,1458.9,1454.0,1455.78,0.925,-0.535,0.1,1066.63,2.5,1070.5,1062.0,1066.63,-0.295,-0.965,0.1
D4_D2eD3,19.12,73.0,3688.26,0.66,3689.8,3687.1,3688.26,0.441,-0.111,0.1,1455.79,1.61,1458.9,1453.7,1455.79,0.842,-0.557,0.1,1066.96,2.76,1072.0,1062.0,1066.97,-0.217,-0.906,0.1
D4_D2eD3,19.12,73.0,3688.14,0.67,3689.8,3687.1,3688.14,0.689,0.27,0.1,1455.68,1.63,1458.9,1453.7,1455.69,0.974,-0.389,0.1,1067.1,2.79,1072.0,1062.0,1067.11,-0.343,-0.912,0.1
D4_D2eD3,19.12,73.0,3687.98,0.52,3689.4,3687.1,3687.98,0.587,0.902,0.3,1455.49,1.71,1458.9,1453.2,1455.49,1.024,-0.254,0.1,1067.25,2.62,1072.0,1062.0,1067.25,-0.564,-0.465,0.1
D4_D2eD3,19.12,73.0,3687.92,0.41,3688.5,3687.1,3687.92,-0.486,-0.752,0.3,1455.38,1.77,1458.9,1453.2,1455.38,1.04,-0.294,0.1,1067.47,2.55,1072.0,1062.0,1067.47,-0.794,-0.037,0.1
D4_D2eD3,19.12,73.0,3687.89,0.41,3688.5,3687.1,3687.9,-0.319,-0.909,0.3,1455.06,1.6,1458.9,1453.2,1455.06,1.474,0.956,0.1,1067.7,2.31,1072.0,1062.5,1067.71,-0.705,0.114,0.1
D4_D2eD3,19.12,73.0,3688.08,0.6,3690.2,3687.2,3688.08,1.938,5.264,0.5,1454.5,1.15,1458.4,1452.3,1454.5,1.518,4.349,0.6,1068.16,1.92,1072.0,1062.5,1068.17,-0.896,1.912,0.6
D4_D2eD3,19.12,73.0,3688.27,0.86,3690.4,3687.2,3688.27,1.371,0.918,0.1,1454.22,1.05,1456.1,1451.4,1454.23,-0.853,0.95,0.6,1068.24,1.79,1072.0,1063.4,1068.25,-0.604,1.167,0.1
D4_D2eD3,19.13,73.0,3688.38,0.92,3690.4,3687.2,3688.39,0.996,-0.188,0.1,1454.06,1.28,1456.1,1450.9,1454.07,-0.966,0.494,0.6,1068.04,2.31,1072.0,1061.6,1068.04,-1.199,1.464,0.1
D4_D2eD3,19.14,73.0,3688.52,0.9,3690.4,3687.2,3688.52,0.777,-0.556,0.1,1453.73,1.5,1456.1,1450.4,1453.73,-0.717,-0.282,0.4,1068.04,2.57,1072.0,1061.6,1068.04,-0.863,0.313,0.6
D4_D2eD3,19.15,73.0,3688.68,0.9,3690.4,3687.2,3688.68,0.432,-0.897,0.1,1453.64,1.46,1456.1,1450.4,1453.65,-0.654,-0.195,0.4,1067.63,2.71,1072.0,1061.6,1067.63,-0.586,-0.39,0.4
D4_D2eD3,19.16,73.0,3688.77,0.91,3690.4,3687.2,3688.78,0.136,-1.119,0.1,1453.47,1.42,1456.1,1450.4,1453.47,-0.49,-0.321,0.4,1067.29,2.55,1071.7,1061.6,1067.29,-0.575,-0.494,0.6
D4_D2eD3,19.17,73.0,3689.0,0.96,3691.2,3687.6,3689.01,0.424,-0.585,0.2,1453.4,1.42,1456.1,1450.4,1453.4,-0.358,-0.382,0.4,1066.82,3.07,1071.7,1059.3,1066.82,-0.761,-0.098,0.4
D4_D2eD3,19.19,73.0,3689.36,1.1,3691.7,3687.6,3689.37,0.464,-0.625,0.2,1453.47,1.46,1456.1,1450.4,1453.47,-0.386,-0.441,0.4,1066.18,3.33,1071.7,1059.3,1066.18,-0.373,-0.841,0.4
D4_D2eD3,19.2,73.0,3689.6,1.15,3691.7,3687.6,3689.6,0.254,-0.745,0.3,1453.49,1.46,1456.1,1450.4,1453.49,-0.423,-0.445,0.4,1065.82,3.17,1071.7,1059.3,1065.82,-0.19,-0.619,0.4
D4_D2eD3,19.21,73.0,3689.92,1.1,3691.7,3687.9,3689.92,0.078,-1.029,0.1,1453.46,1.45,1456.1,1450.4,1453.47,-0.391,-0.404,0.4,1065.13,3.38,1071.7,1059.3,1065.14,0.04,-0.938,0.4
D4_D2eD3,19.22,73.0,3690.11,1.04,3691.7,3688.5,3690.11,0.002,-1.314,0.1,1453.56,1.44,1456.1,1450.4,1453.57,-0.572,-0.188,0.4,1064.56,3.28,1071.7,1059.3,1064.57,0.332,-0.741,0.4
D4_D2eD3,19.23,73.0,3690.15,1.05,3691.7,3688.5,3690.15,-0.09,-1.356,0.1,1453.6,1.25,1455.5,1450.4,1453.6,-1.068,0.74,0.1,1064.18,3.26,1071.7,1059.3,1064.19,0.577,-0.511,0.1
D4_D2eD3,19.24,73.0,3690.37,1.04,3691.7,3688.5,3690.38,-0.335,-1.322,0.1,1453.59,1.06,1455.5,1450.4,1453.6,-1.095,1.943,0.1,1063.66,3.29,1071.7,1058.2,1063.67,0.584,-0.098,0.4
D4_D2eD3,19.24,73.0,3690.55,0.92,3691.7,3688.7,3690.55,-0.577,-0.928,0.2,1453.83,0.73,1455.5,1452.3,1453.83,0.018,0.018,0.3,1062.94,2.8,1068.9,1058.2,1062.94,0.448,-0.715,0.1
D4_D2eD3,19.24,73.0,3690.73,0.83,3691.7,3688.7,3690.73,-0.992,0.071,0.4,1453.79,0.78,1455.5,1452.3,1453.8,-0.039,-0.433,0.1,1062.66,2.81,1068.9,1058.2,1062.66,0.555,-0.593,0.1
D4_D2eD3,19.24,73.0,3690.89,0.69,3691.7,3688.7,3690.89,-1.592,2.846,0.4,1453.99,0.79,1455.6,1452.6,1453.99,0.152,-0.292,0.5,1062.27,2.51,1068.9,1058.2,1062.27,0.837,0.409,0.9
D4_D2eD3,19.24,73.0,3691.0,0.47,3691.7,3689.8,3691.01,-0.691,0.632,0.4,1454.04,0.73,1455.6,1452.6,1454.04,0.154,0.244,0.1,1062.1,1.94,1066.0,1058.2,1062.11,0.259,-0.462,0.7
D4_D2eD3,19.24,73.0,3690.97,0.46,3691.7,3689.8,3690.98,-0.715,0.64,0.9,1453.98,0.66,1455.6,1452.6,1453.99,-0.053,0.549,0.1,1062.18,1.92,1066.0,1058.2,1062.19,0.154,-0.363,0.7
D4_D2eD3,19.24,73.0,3690.88,0.48,3691.7,3689.8,3690.89,-0.768,0.141,0.4,1454.07,0.73,1455.6,1452.6,1454.07,-0.092,-0.201,0.1,1062.47,2.57,1069.9,1058.2,1062.48,1.201,1.639,0.1
D4_D2eD3,19.24,73.0,3690.74,0.59,3691.7,3689.3,3690.74,-0.738,-0.1,0.1,1454.16,0.77,1455.6,1452.6,1454.17,-0.273,-0.496,0.1,1063.04,2.74,1069.9,1058.2,1063.04,0.694,0.22,0.1
D4_D2eD3,19.24,73.0,3690.65,0.62,3691.7,3689.3,3690.65,-0.346,-0.767,0.1,1454.28,0.84,1455.6,1452.6,1454.28,-0.325,-0.706,0.1,1063.8,3.63,1073.9,1058.2,1063.81,1.039,0.936,0.1
D4_D2eD3,19.24,73.0,3690.56,0.68,3691.7,3689.3,3690.56,-0.23,-1.073,0.1,1454.36,0.85,1455.6,1452.6,1454.36,-0.494,-0.577,0.1,1064.4,3.85,1073.9,1058.2,1064.4,0.681,-0.009,0.1
D4_D2eD3,19.24,73.0,3690.4,0.64,3691.4,3689.3,3690.4,0.014,-1.262,0.1,1454.53,0.72,1455.6,1452.6,1454.53,-0.775,0.608,0.1,1065.1,3.64,1073.9,1059.5,1065.11,0.578,-0.225,0.1
D4_D2eD3,19.24,73.0,3690.1,1.01,3691.4,3687.6,3690.1,-0.921,0.517,0.1,1454.78,0.85,1456.7,1452.6,1454.79,-0.166,0.878,0.6,1065.83,3.43,1073.9,1059.5,1065.84,0.309,-0.206,0.1
D4_D2eD3,19.24,73.0,3689.84,1.05,3691.4,3687.6,3689.85,-0.564,-0.378,0.1,1455.06,0.76,1456.7,1453.9,1455.06,0.43,-0.68,0.2,1066.28,3.09,1073.9,1061.4,1066.28,0.418,-0.032,0.1
D4_D2eD3,19.24,73.0,3689.56,1.09,3691.4,3687.6,3689.56,-0.212,-0.894,0.1,1455.25,0.87,1456.9,1453.9,1455.25,0.417,-0.967,0.2,1066.78,2.82,1073.9,1061.4,1066.78,0.334,0.424,0.1
D4_D2eD3,19.24,73.0,3687.71,5.14,3691.4,3672.1,3687.71,-2.498,4.604,0.1,1452.44,8.78,1456.9,1426.0,1452.47,-2.625,4.984,0.2,1078.28,33.18,1179.5,1062.7,1078.79,2.642,5.043,0.2
D4_D2eD3,19.24,73.0,3685.9,6.61,3690.1,3672.1,3685.91,-1.452,0.192,0.1,1449.54,11.93,1456.9,1425.2,1449.59,-1.488,0.239,0.1,1089.92,44.3,1180.3,1065.3,1090.82,1.494,0.246,0.1
D4_D2eD3,19.24,73.0,3684.36,7.27,3690.1,3672.1,3684.37,-0.854,-1.203,0.1,1448.26,13.04,1458.6,1425.2,1448.32,-1.137,-0.676,0.1,1097.44,48.25,1185.9,1065.3,1098.5,1.088,-0.739,0.1
D4_D2eD3,19.24,73.0,3682.9,7.51,3690.1,3672.1,3682.91,-0.407,-1.766,0.1,1448.66,13.3,1459.0,1425.2,1448.73,-1.124,-0.685,0.1,1100.97,47.12,1185.9,1065.3,1101.98,0.972,-0.858,0.1
D4_D2eD3,19.24,73.0,3681.39,7.44,3689.9,3672.1,3681.4,-0.014,-1.929,0.1,1449.06,13.54,1459.3,1425.2,1449.12,-1.116,-0.693,0.1,1104.14,45.98,1185.9,1065.3,1105.1,0.871,-0.928,0.1
D4_D2eD3,19.24,73.0,3679.96,7.08,3689.8,3672.1,3679.97,0.377,-1.769,0.1,1449.48,13.78,1459.3,1425.2,1449.55,-1.12,-0.692,0.1,1107.72,44.38,1185.9,1065.4,1108.61,0.781,-0.95,0.1
D4_D2eD3,19.24,73.0,3678.5,6.38,3688.9,3672.1,3678.5,0.807,-1.238,0.1,1449.82,13.95,1459.3,1425.2,1449.89,-1.135,-0.68,0.1,1111.03,42.42,1185.9,1066.5,1111.84,0.747,-0.899,0.1
D4_D2eD3,19.24,73.0,3677.2,5.64,3688.9,3672.1,3677.21,1.395,0.136,0.1,1450.04,14.06,1459.3,1425.2,1450.11,-1.14,-0.677,0.1,1114.29,40.19,1185.9,1066.5,1115.01,0.754,-0.806,0.1
D4_D2eD3,19.24,73.0,3675.88,4.2,3688.1,3672.1,3675.88,2.376,4.276,0.2,1450.4,14.26,1460.0,1425.2,1450.47,-1.145,-0.672,0.1,1117.6,37.4,1185.9,1067.2,1118.22,0.871,-0.69,0.1
D4_D2eD3,19.24,73.0,3674.55,1.01,3676.0,3672.1,3674.55,-0.935,-0.016,0.1,1450.66,14.4,1460.0,1425.2,1450.73,-1.152,-0.666,0.1,1121.02,34.08,1185.9,1098.8,1121.53,1.157,-0.637,0.1
D4_D2eD3,19.24,73.0,3674.75,0.75,3676.0,3673.0,3674.75,-0.897,0.633,0.1,1453.99,12.01,1460.0,1425.2,1454.04,-1.953,1.829,0.1,1113.33,28.71,1185.9,1098.5,1113.7,1.956,1.864,0.1
D4_D2eD3,19.24,73.0,3675.42,1.53,3680.5,3674.1,3675.43,2.337,4.542,0.6,1456.34,7.67,1460.0,1425.8,1456.36,-3.207,9.648,0.2,1105.83,18.46,1185.9,1098.5,1105.98,4.059,14.688,0.1
D4_D2eD3,19.24,73.0,3676.06,2.2,3681.2,3674.3,3676.07,1.456,0.454,0.1,1457.0,4.15,1460.0,1448.6,1457.0,-1.445,0.176,0.1,1102.0,2.24,1106.6,1098.5,1102.01,0.257,-0.695,0.1
D4_D2eD3,19.24,73.0,3676.68,2.64,3681.7,3674.3,3676.68,0.879,-1.009,0.1,1456.01,4.71,1460.0,1448.6,1456.02,-0.837,-1.246,0.1,1102.75,3.17,1111.8,1098.5,1102.76,0.984,1.051,0.1
D4_D2eD3,19.24,73.0,3677.29,2.88,3681.7,3674.3,3677.29,0.43,-1.661,0.1,1455.01,4.99,1460.0,1448.6,1455.02,-0.379,-1.813,0.1,1103.18,3.35,1111.8,1098.5,1103.18,0.641,0.1,0.1
D4_D2eD3,19.24,73.0,3677.83,2.98,3681.7,3674.3,3677.83,0.031,-1.865,0.1,1454.06,5.01,1460.0,1448.6,1454.07,0.023,-1.952,0.1,1103.56,3.59,1111.8,1098.5,1103.56,0.429,-0.55,0.1
D4_D2eD3,19.24,73.0,3678.42,2.96,3681.7,3674.3,3678.42,-0.351,-1.73,0.1,1453.02,5.14,1460.0,1447.4,1453.03,0.397,-1.784,0.1,1104.27,3.74,1111.8,1098.5,1104.28,0.318,-0.679,0.1
D4_D2eD3,19.24,73.0,3679.04,2.79,3681.7,3674.3,3679.04,-0.793,-1.196,0.1,1452.05,4.92,1460.0,1447.4,1452.06,0.842,-1.224,0.1,1104.9,3.77,1111.8,1098.5,1104.91,0.18,-0.779,0.1
D4_D2eD3,19.24,73.0,3679.6,2.52,3681.7,3674.3,3679.61,-1.333,0.016,0.1,1450.94,4.28,1459.9,1447.4,1450.95,1.447,0.21,0.1,1105.59,3.38,1111.8,1098.5,1105.6,0.041,-0.416,0.1
D4_D2eD3,19.24,73.0,3680.2,1.97,3681.7,3674.3,3680.2,-2.276,3.849,0.1,1449.87,3.27,1459.9,1447.4,1449.87,2.512,4.68,0.2,1105.92,3.26,1111.8,1098.5,1105.92,-0.085,-0.283,0.1
D4_D2eD3,19.24,73.0,3680.86,0.59,3681.7,3679.0,3680.86,-1.3,2.314,0.8,1448.82,0.61,1449.7,1447.4,1448.83,-0.546,-0.384,0.4,1106.59,2.67,1111.8,1101.8,1106.59,0.244,-0.676,0.4
D4_D2eD3,19.24,73.0,3680.97,0.41,3681.7,3680.3,3680.98,-0.135,-1.03,0.8,1448.76,0.68,1449.7,1447.4,1448.76,-0.555,-0.661,0.4,1106.84,2.61,1111.8,1101.8,1106.85,0.111,-0.658,0.4
D4_D2eD3,19.24,73.0,3681.0,0.4,3681.7,3680.3,3681.0,-0.261,-0.821,0.6,1448.74,0.7,1449.7,1447.4,1448.75,-0.469,-0.941,0.4,1106.91,2.58,1111.8,1101.8,1106.91,0.064,-0.594,0.4
D4_D2eD3,19.24,73.0,3681.0,0.4,3681.8,3680.3,3681.01,-0.166,-0.616,0.8,1448.74,0.7,1449.7,1447.4,1448.74,-0.456,-0.931,0.4,1106.64,2.35,1111.1,1101.8,1106.64,-0.031,-0.537,0.4
D4_D2eD3,19.24,73.0,3680.97,0.44,3681.8,3680.2,3680.98,-0.184,-0.886,0.8,1447.35,4.15,1449.7,1433.1,1447.36,-2.662,5.651,0.1,1109.29,8.22,1137.0,1101.8,1109.32,2.426,4.949,0.1
D4_D2eD3,19.24,73.0,3681.0,0.44,3681.8,3680.2,3681.0,-0.228,-0.843,0.8,1449.2,7.51,1468.8,1433.1,1449.21,0.914,2.413,0.4,1104.89,16.04,1137.0,1063.3,1105.01,-1.157,2.464,0.5
D4_D2eD3,19.24,73.0,3681.2,0.86,3684.5,3680.2,3681.2,2.711,8.352,0.7,1450.42,8.52,1468.8,1433.1,1450.44,0.725,0.892,0.3,1102.07,18.56,1137.0,1061.5,1102.23,-0.932,0.836,0.3
D4_D2eD3,19.24,73.0,3681.48,1.2,3684.5,3680.2,3681.49,1.578,1.328,0.1,1450.69,8.5,1468.8,1433.1,1450.71,0.635,0.832,0.2,1100.9,18.55,1137.0,1061.5,1101.05,-0.753,0.63,0.2
D4_D2eD3,19.24,73.0,3681.82,1.44,3684.5,3680.2,3681.83,0.978,-0.674,0.1,1450.99,8.48,1468.8,1433.1,1451.01,0.535,0.793,0.3,1100.2,18.47,1137.0,1061.5,1100.35,-0.653,0.584,0.1
D4_D2eD3,19.24,73.0,3682.18,1.58,3684.9,3680.2,3682.19,0.558,-1.41,0.1,1451.34,8.45,1468.8,1433.1,1451.36,0.42,0.768,0.3,1099.44,18.41,1137.0,1061.5,1099.59,-0.541,0.534,0.1
D4_D2eD3,19.24,73.0,3682.34,1.54,3684.9,3680.2,3682.34,0.336,-1.465,0.1,1451.13,8.53,1468.8,1433.1,1451.16,0.468,0.672,0.3,1098.13,18.26,1137.0,1061.5,1098.28,-0.35,0.513,0.2
D4_D2eD3,19.24,73.0,3682.52,1.48,3684.9,3680.2,3682.53,0.104,-1.395,0.1,1451.0,8.58,1468.8,1433.1,1451.03,0.497,0.615,0.3,1096.95,18.03,1137.0,1061.5,1097.1,-0.181,0.615,0.2
D4_D2eD3,19.24,73.0,3682.73,1.4,3684.9,3680.2,3682.73,-0.207,-1.152,0.1,1450.85,8.64,1468.8,1433.1,1450.88,0.533,0.567,0.3,1095.67,17.78,1137.0,1061.5,1095.81,0.013,0.789,0.2
D4_D2eD3,19.24,73.0,3682.42,1.92,3684.9,3678.0,3682.43,-0.858,-0.096,0.1,1452.12,9.2,1468.8,1433.1,1452.15,0.192,-0.246,0.4,1092.76,18.16,1137.0,1061.5,1092.91,0.372,0.655,0.4
D4_D2eD3,19.24,73.0,3682.17,2.25,3684.9,3677.9,3682.17,-0.777,-0.731,0.1,1454.75,7.59,1468.8,1446.0,1454.77,0.606,-1.079,0.1,1086.81,13.13,1102.2,1061.5,1086.89,-0.795,-0.929,0.1
D4_D2eD3,19.24,73.0,3681.95,2.46,3684.9,3677.9,3681.95,-0.595,-1.264,0.1,1454.04,6.58,1467.9,1446.0,1454.06,0.502,-1.081,0.1,1087.86,11.56,1102.2,1061.5,1087.92,-0.756,-0.82,0.1
D4_D2eD3,19.24,73.0,3681.41,2.71,3684.9,3677.5,3681.41,-0.308,-1.654,0.1,1454.2,6.25,1462.4,1446.0,1454.21,0.139,-1.661,0.1,1087.55,10.4,1102.2,1072.4,1087.6,-0.315,-1.646,0.1
D4_D2eD3,19.24,73.0,3680.81,2.72,3684.9,3677.5,3680.82,0.082,-1.763,0.1,1455.2,6.53,1462.4,1446.0,1455.21,-0.19,-1.747,0.1,1085.47,10.72,1102.2,1072.4,1085.53,0.079,-1.773,0.1
D4_D2eD3,19.24,73.0,3680.21,2.55,3684.9,3677.5,3680.21,0.468,-1.531,0.1,1456.12,6.62,1462.4,1446.0,1456.14,-0.524,-1.588,0.1,1083.11,9.9,1099.9,1072.4,1083.16,0.421,-1.663,0.1
D4_D2eD3,19.24,73.0,3679.55,2.21,3683.2,3677.5,3679.55,0.799,-1.235,0.1,1457.05,6.65,1462.4,1446.0,1457.07,-0.862,-1.214,0.1,1080.59,9.11,1096.5,1070.5,1080.63,0.786,-1.206,0.1
D4_D2eD3,19.24,73.0,3679.04,2.01,3683.2,3677.3,3679.04,1.36,0.078,0.1,1458.45,5.78,1462.4,1446.6,1458.47,-1.471,0.226,0.1,1078.8,7.92,1096.5,1070.5,1078.83,1.344,0.14,0.1
D4_D2eD3,19.24,73.0,3678.58,1.58,3683.2,3677.3,3678.59,2.331,4.055,0.1,1459.84,4.28,1462.4,1446.6,1459.85,-2.576,4.87,0.1,1076.56,5.91,1093.8,1070.5,1076.57,2.16,3.648,0.2
D4_D2eD3,19.24,73.0,3678.54,1.47,3683.1,3677.3,3678.55,2.308,4.09,0.1,1460.84,1.4,1462.4,1456.4,1460.84,-1.888,3.352,0.1,1075.01,2.17,1079.2,1070.5,1075.02,-0.171,-0.495,0.5
D4_D2eD3,19.24,73.0,3679.02,1.96,3683.2,3677.3,3679.02,1.363,0.122,0.1,1460.31,1.88,1462.4,1456.3,1460.31,-1.221,0.127,0.1,1074.9,2.09,1079.2,1070.5,1074.91,-0.134,-0.229,0.5
D4_D2eD3,19.24,73.0,3679.44,2.2,3683.2,3677.3,3679.44,0.816,-1.163,0.1,1459.55,2.79,1462.3,1450.7,1459.56,-1.663,2.469,0.1,1076.11,4.35,1092.8,1070.5,1076.12,2.64,8.103,0.5
D4_D2eD3,19.24,73.0,3679.75,2.3,3683.2,3677.3,3679.75,0.44,-1.663,0.1,1460.1,3.48,1466.6,1450.7,1460.11,-0.533,1.06,0.1,1074.18,7.84,1092.8,1051.6,1074.21,-0.959,2.997,0.5
D4_D2eD3,19.24,73.0,3680.23,2.3,3683.2,3677.3,3680.24,0.042,-1.865,0.1,1460.88,4.45,1469.5,1450.7,1460.89,0.093,0.107,0.1,1071.36,11.05,1092.8,1047.3,1071.41,-0.908,0.409,0.1
D4_D2eD3,19.24,73.0,3680.52,2.23,3683.2,3677.3,3680.53,-0.202,-1.775,0.1,1461.52,5.01,1470.9,1450.7,1461.53,0.106,-0.403,0.1,1069.02,12.73,1092.8,1043.7,1069.1,-0.602,-0.545,0.1
D4_D2eD3,19.24,73.0,3680.69,2.12,3683.2,3677.3,3680.69,-0.351,-1.547,0.1,1461.96,5.13,1470.9,1450.7,1461.97,-0.117,-0.607,0.1,1067.39,12.78,1092.8,1043.7,1067.47,-0.266,-0.801,0.1
D4_D2eD3,19.24,73.0,3681.03,1.92,3683.2,3677.3,3681.03,-0.643,-1.064,0.1,1462.04,5.21,1470.9,1450.7,1462.05,-0.153,-0.727,0.1,1066.71,12.78,1092.8,1043.7,1066.79,-0.123,-0.842,0.1
D4_D2eD3,19.24,73.0,3681.58,1.62,3683.8,3678.1,3681.58,-0.84,-0.513,0.3,1461.9,5.26,1470.9,1450.7,1461.91,-0.08,-0.826,0.1,1066.33,12.54,1092.8,1043.7,1066.4,-0.075,-0.716,0.1
D4_D2eD3,19.24,73.0,3682.0,1.18,3683.8,3679.4,3682.0,-0.969,-0.054,0.1,1461.76,5.31,1470.9,1450.7,1461.77,-0.012,-0.901,0.1,1066.48,12.62,1092.8,1043.7,1066.55,-0.099,-0.761,0.1
D4_D2eD3,19.24,73.0,3682.14,1.33,3684.3,3679.4,3682.14,-0.618,-0.304,0.1,1461.42,5.7,1470.9,1450.7,1461.43,-0.063,-1.086,0.1,1067.68,14.12,1092.8,1043.7,1067.77,0.077,-0.927,0.1
D4_D2eD3,19.24,73.0,3682.24,1.42,3684.3,3679.4,3682.24,-0.515,-0.532,0.1,1461.1,6.05,1470.9,1450.7,1461.11,-0.083,-1.238,0.1,1069.13,15.6,1092.8,1043.7,1069.25,0.086,-1.217,0.1
D4_D2eD3,19.24,73.0,3682.37,1.49,3684.3,3679.4,3682.37,-0.592,-0.67,0.1,1461.02,6.05,1470.9,1452.8,1461.04,0.0,-1.399,0.1,1069.57,15.93,1091.8,1043.7,1069.69,0.046,-1.327,0.1
D4_D2eD3,19.24,73.0,3682.64,1.62,3685.1,3679.4,3682.64,-0.67,-0.586,0.1,1459.61,6.24,1470.9,1452.3,1459.62,0.359,-1.271,0.1,1073.03,16.05,1091.8,1043.7,1073.15,-0.335,-1.231,0.1
D4_D2eD3,19.24,73.0,3682.68,1.63,3685.1,3679.4,3682.68,-0.723,-0.567,0.1,1457.48,6.21,1470.9,1446.8,1457.5,0.383,-0.737,0.1,1079.61,17.82,1114.6,1043.7,1079.76,0.075,-0.433,0.1
D4_D2eD3,19.24,73.0,3682.84,1.44,3685.1,3679.6,3682.84,-0.781,-0.148,0.1,1455.46,5.71,1465.8,1446.8,1455.47,0.328,-0.889,0.1,1085.97,17.7,1114.9,1059.0,1086.11,0.231,-0.897,0.1
D4_D2eD3,19.24,73.0,3683.07,1.16,3685.1,3680.2,3683.07,-0.642,0.072,0.1,1453.68,5.1,1465.3,1446.8,1453.69,0.445,-0.627,0.1,1091.26,16.93,1114.9,1060.3,1091.39,0.067,-1.129,0.1
D4_D2eD3,19.24,73.0,3683.01,1.23,3685.1,3680.5,3683.01,-0.559,-0.512,0.1,1452.2,4.4,1460.4,1446.8,1452.21,0.44,-0.976,0.1,1095.54,15.09,1114.9,1072.2,1095.64,-0.075,-1.343,0.1
