Timestamp,Run_ID,Git_Commit,Scenario,Detector,Adaptation,Repetition,Delay_Windows,False_Alarms,FAR_%,Adapt_Latency_ms,CPU_Peak_%,RAM_Alloc_MB
2026-06-12 18:54:33,dccdae5d,6624e12,D0_Baseline,DET0_None,A0_None,1,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,e9027107,6624e12,D0_Baseline,DET0_None,A0_None,2,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,31f0bd08,6624e12,D0_Baseline,DET0_None,A0_None,3,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,5e2792e7,6624e12,D0_Baseline,DET0_None,A0_None,4,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,548c3e93,6624e12,D0_Baseline,DET0_None,A0_None,5,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,7ddacd55,6624e12,D0_Baseline,DET0_None,A0_None,6,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,10588f48,6624e12,D0_Baseline,DET0_None,A0_None,7,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,60ecb7d0,6624e12,D0_Baseline,DET0_None,A0_None,8,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,a9372729,6624e12,D0_Baseline,DET0_None,A0_None,9,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,ab91cf8b,6624e12,D0_Baseline,DET0_None,A0_None,10,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,5eca3694,6624e12,D0_Baseline,DET0_None,A0_None,11,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,9d895718,6624e12,D0_Baseline,DET0_None,A0_None,12,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,a400df26,6624e12,D0_Baseline,DET0_None,A0_None,13,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,438e9cd1,6624e12,D0_Baseline,DET0_None,A0_None,14,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,1dee6bce,6624e12,D0_Baseline,DET0_None,A0_None,15,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,70321241,6624e12,D0_Baseline,DET0_None,A0_None,16,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,ce8dd8df,6624e12,D0_Baseline,DET0_None,A0_None,17,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,091b0fbb,6624e12,D0_Baseline,DET0_None,A0_None,18,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,72916607,6624e12,D0_Baseline,DET0_None,A0_None,19,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,a244315a,6624e12,D0_Baseline,DET0_None,A0_None,20,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,a49f5152,6624e12,D0_Baseline,DET0_None,A0_None,21,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,09bb7ed6,6624e12,D0_Baseline,DET0_None,A0_None,22,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,790aa083,6624e12,D0_Baseline,DET0_None,A0_None,23,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,4096687e,6624e12,D0_Baseline,DET0_None,A0_None,24,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,c7656be5,6624e12,D0_Baseline,DET0_None,A0_None,25,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,fd900b83,6624e12,D0_Baseline,DET0_None,A0_None,26,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,cc4ae992,6624e12,D0_Baseline,DET0_None,A0_None,27,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,9f5be741,6624e12,D0_Baseline,DET0_None,A0_None,28,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,c607cafa,6624e12,D0_Baseline,DET0_None,A0_None,29,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,ba3fc995,6624e12,D0_Baseline,DET0_None,A0_None,30,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:33,76009fc1,6624e12,D0_Baseline,DET1_OCSVM,A0_None,1,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:34,1b135a3f,6624e12,D0_Baseline,DET1_OCSVM,A0_None,2,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:35,9a8d2e4d,6624e12,D0_Baseline,DET1_OCSVM,A0_None,3,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:35,ec50b8a6,6624e12,D0_Baseline,DET1_OCSVM,A0_None,4,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:36,349c68a7,6624e12,D0_Baseline,DET1_OCSVM,A0_None,5,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:36,20fbfd5d,6624e12,D0_Baseline,DET1_OCSVM,A0_None,6,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:37,909fedd3,6624e12,D0_Baseline,DET1_OCSVM,A0_None,7,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:38,b15037b1,6624e12,D0_Baseline,DET1_OCSVM,A0_None,8,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:38,17d18de9,6624e12,D0_Baseline,DET1_OCSVM,A0_None,9,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:39,46c05fb4,6624e12,D0_Baseline,DET1_OCSVM,A0_None,10,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:39,09e44fcd,6624e12,D0_Baseline,DET1_OCSVM,A0_None,11,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:40,3d651947,6624e12,D0_Baseline,DET1_OCSVM,A0_None,12,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:41,0a7b2a8b,6624e12,D0_Baseline,DET1_OCSVM,A0_None,13,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:41,092fa32a,6624e12,D0_Baseline,DET1_OCSVM,A0_None,14,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:42,76b42aee,6624e12,D0_Baseline,DET1_OCSVM,A0_None,15,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:42,dacc4017,6624e12,D0_Baseline,DET1_OCSVM,A0_None,16,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:43,e4945264,6624e12,D0_Baseline,DET1_OCSVM,A0_None,17,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:44,acfc647e,6624e12,D0_Baseline,DET1_OCSVM,A0_None,18,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:44,8a7633e5,6624e12,D0_Baseline,DET1_OCSVM,A0_None,19,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:45,3562bc92,6624e12,D0_Baseline,DET1_OCSVM,A0_None,20,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:45,464f4713,6624e12,D0_Baseline,DET1_OCSVM,A0_None,21,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:46,df8b1269,6624e12,D0_Baseline,DET1_OCSVM,A0_None,22,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:47,f2b1703d,6624e12,D0_Baseline,DET1_OCSVM,A0_None,23,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:47,7bfdc5eb,6624e12,D0_Baseline,DET1_OCSVM,A0_None,24,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:48,39fc87da,6624e12,D0_Baseline,DET1_OCSVM,A0_None,25,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:48,508cdb42,6624e12,D0_Baseline,DET1_OCSVM,A0_None,26,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:49,8c949368,6624e12,D0_Baseline,DET1_OCSVM,A0_None,27,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:50,5f337548,6624e12,D0_Baseline,DET1_OCSVM,A0_None,28,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:50,1c9268bb,6624e12,D0_Baseline,DET1_OCSVM,A0_None,29,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:51,03bb42bc,6624e12,D0_Baseline,DET1_OCSVM,A0_None,30,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:51,ab15e195,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,1,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:52,c21980c3,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,2,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:52,ee3b2ba3,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,3,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:53,a0dd6a4f,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,4,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:54,75cf1140,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,5,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:54,2a608ba4,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,6,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:55,641cb2a5,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,7,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:55,46ba40c0,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,8,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:56,9da3b7ee,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,9,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:57,43e3d7f9,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,10,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:57,f20d3eaa,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,11,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:58,15e1cb53,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,12,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:58,da78ca72,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,13,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:54:59,6de1542d,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,14,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:00,45c990e7,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,15,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:00,0164a8bd,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,16,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:01,841cefdc,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,17,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:01,dcb8e8c7,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,18,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:02,97fec6a3,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,19,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:03,f1f78ee7,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,20,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:03,9f330514,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,21,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:04,11728e04,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,22,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:04,52fb23da,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,23,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:05,24f4ad13,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,24,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:06,9a6cf218,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,25,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:06,a3270a5b,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,26,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:07,30dd8389,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,27,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:07,d800f89c,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,28,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:08,724fcd35,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,29,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:09,000f1628,6624e12,D0_Baseline,DET1_OCSVM,A1_Global,30,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:09,fb2c2b25,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,1,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:10,a8e2ac97,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,2,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:10,8ace3cd6,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,3,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:11,51469a87,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,4,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:12,af195c11,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,5,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:12,eef64c14,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,6,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:13,dcadabd2,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,7,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:13,3b1bc2ef,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,8,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:14,b06b8d4a,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,9,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:15,861a3955,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,10,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:15,d9cf414f,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,11,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:16,930fe80b,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,12,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:16,5d9cb2a7,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,13,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:17,c15f3cc5,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,14,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:18,a05a948b,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,15,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:18,7c3fcde8,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,16,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:19,48984cf4,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,17,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:20,99ca58ba,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,18,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:20,118b395d,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,19,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:21,d48e6d75,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,20,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:22,d485aa55,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,21,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:22,04c81960,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,22,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:23,196b6250,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,23,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:23,ef7b8ec3,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,24,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:24,b162eb90,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,25,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:25,1dad65e4,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,26,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:25,c022116c,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,27,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:26,0ae3cc82,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,28,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:26,21cadab5,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,29,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:27,8070ca89,6624e12,D0_Baseline,DET1_OCSVM,A2_Incremental,30,N/D,0,0.0,0.0,0.0,0.0
2026-06-12 18:55:33,b2b73556,6624e12,D0_Baseline,DET2_KS,A0_None,1,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:55:39,93762a54,6624e12,D0_Baseline,DET2_KS,A0_None,2,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:55:45,bdbe1254,6624e12,D0_Baseline,DET2_KS,A0_None,3,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:55:50,f8c410a4,6624e12,D0_Baseline,DET2_KS,A0_None,4,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:55:56,cf83937a,6624e12,D0_Baseline,DET2_KS,A0_None,5,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:02,e324dfef,6624e12,D0_Baseline,DET2_KS,A0_None,6,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:07,098af68f,6624e12,D0_Baseline,DET2_KS,A0_None,7,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:13,5bbd2853,6624e12,D0_Baseline,DET2_KS,A0_None,8,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:19,6652d247,6624e12,D0_Baseline,DET2_KS,A0_None,9,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:25,7d766d15,6624e12,D0_Baseline,DET2_KS,A0_None,10,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:31,bbf4471e,6624e12,D0_Baseline,DET2_KS,A0_None,11,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:37,2076e90f,6624e12,D0_Baseline,DET2_KS,A0_None,12,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:43,9e6f97bd,6624e12,D0_Baseline,DET2_KS,A0_None,13,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:49,ab3ea20f,6624e12,D0_Baseline,DET2_KS,A0_None,14,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:56:55,dc7848a3,6624e12,D0_Baseline,DET2_KS,A0_None,15,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:01,3c8745bb,6624e12,D0_Baseline,DET2_KS,A0_None,16,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:06,6eee9536,6624e12,D0_Baseline,DET2_KS,A0_None,17,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:12,ba3a2f4d,6624e12,D0_Baseline,DET2_KS,A0_None,18,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:18,250163e9,6624e12,D0_Baseline,DET2_KS,A0_None,19,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:23,d61d35ac,6624e12,D0_Baseline,DET2_KS,A0_None,20,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:29,df3c3444,6624e12,D0_Baseline,DET2_KS,A0_None,21,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:35,50ff5488,6624e12,D0_Baseline,DET2_KS,A0_None,22,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:40,dca76743,6624e12,D0_Baseline,DET2_KS,A0_None,23,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:46,e045b8aa,6624e12,D0_Baseline,DET2_KS,A0_None,24,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:52,0a89eec6,6624e12,D0_Baseline,DET2_KS,A0_None,25,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:57:57,c4065120,6624e12,D0_Baseline,DET2_KS,A0_None,26,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:03,9508b7e9,6624e12,D0_Baseline,DET2_KS,A0_None,27,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:09,fd3a88f8,6624e12,D0_Baseline,DET2_KS,A0_None,28,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:14,1c379e16,6624e12,D0_Baseline,DET2_KS,A0_None,29,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:20,ab1b21f5,6624e12,D0_Baseline,DET2_KS,A0_None,30,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:26,1e25ed1e,6624e12,D0_Baseline,DET2_KS,A1_Global,1,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:32,e133d9bf,6624e12,D0_Baseline,DET2_KS,A1_Global,2,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:37,de292f7f,6624e12,D0_Baseline,DET2_KS,A1_Global,3,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:43,66aee0db,6624e12,D0_Baseline,DET2_KS,A1_Global,4,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:49,86f70bfe,6624e12,D0_Baseline,DET2_KS,A1_Global,5,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:58:54,a19b80ac,6624e12,D0_Baseline,DET2_KS,A1_Global,6,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:00,1825e6c8,6624e12,D0_Baseline,DET2_KS,A1_Global,7,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:06,ddddbc25,6624e12,D0_Baseline,DET2_KS,A1_Global,8,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:12,33050cc6,6624e12,D0_Baseline,DET2_KS,A1_Global,9,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:17,a0e62ba5,6624e12,D0_Baseline,DET2_KS,A1_Global,10,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:23,aa333883,6624e12,D0_Baseline,DET2_KS,A1_Global,11,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:29,4fa158fa,6624e12,D0_Baseline,DET2_KS,A1_Global,12,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:34,ce23652a,6624e12,D0_Baseline,DET2_KS,A1_Global,13,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:40,52bc8ce0,6624e12,D0_Baseline,DET2_KS,A1_Global,14,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:46,65ad7ae7,6624e12,D0_Baseline,DET2_KS,A1_Global,15,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:52,ee46a329,6624e12,D0_Baseline,DET2_KS,A1_Global,16,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 18:59:58,c33dd5e7,6624e12,D0_Baseline,DET2_KS,A1_Global,17,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:03,85d08d89,6624e12,D0_Baseline,DET2_KS,A1_Global,18,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:09,5ec12296,6624e12,D0_Baseline,DET2_KS,A1_Global,19,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:15,d88be569,6624e12,D0_Baseline,DET2_KS,A1_Global,20,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:21,226f71ed,6624e12,D0_Baseline,DET2_KS,A1_Global,21,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:27,916d5fad,6624e12,D0_Baseline,DET2_KS,A1_Global,22,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:33,5ac4e657,6624e12,D0_Baseline,DET2_KS,A1_Global,23,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:38,a1f74396,6624e12,D0_Baseline,DET2_KS,A1_Global,24,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:44,5a0691fd,6624e12,D0_Baseline,DET2_KS,A1_Global,25,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:50,8683663c,6624e12,D0_Baseline,DET2_KS,A1_Global,26,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:00:56,8284f79a,6624e12,D0_Baseline,DET2_KS,A1_Global,27,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:02,2c07cf5f,6624e12,D0_Baseline,DET2_KS,A1_Global,28,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:08,8585eaeb,6624e12,D0_Baseline,DET2_KS,A1_Global,29,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:14,670347db,6624e12,D0_Baseline,DET2_KS,A1_Global,30,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:19,c0f94a94,6624e12,D0_Baseline,DET2_KS,A2_Incremental,1,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:26,cbdf7e12,6624e12,D0_Baseline,DET2_KS,A2_Incremental,2,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:31,8977d040,6624e12,D0_Baseline,DET2_KS,A2_Incremental,3,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:37,6db48ecb,6624e12,D0_Baseline,DET2_KS,A2_Incremental,4,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:43,32a5f8b7,6624e12,D0_Baseline,DET2_KS,A2_Incremental,5,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:49,d56bd4ff,6624e12,D0_Baseline,DET2_KS,A2_Incremental,6,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:01:55,86c404c8,6624e12,D0_Baseline,DET2_KS,A2_Incremental,7,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:02:01,2391a006,6624e12,D0_Baseline,DET2_KS,A2_Incremental,8,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:02:07,76bec0b0,6624e12,D0_Baseline,DET2_KS,A2_Incremental,9,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:02:12,cd8b01ae,6624e12,D0_Baseline,DET2_KS,A2_Incremental,10,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:02:18,d7b45e39,6624e12,D0_Baseline,DET2_KS,A2_Incremental,11,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:02:24,d1912cc9,6624e12,D0_Baseline,DET2_KS,A2_Incremental,12,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:02:30,aa86b8f0,6624e12,D0_Baseline,DET2_KS,A2_Incremental,13,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:02:36,8f558e98,6624e12,D0_Baseline,DET2_KS,A2_Incremental,14,N/D,15,0.2215,0.0,0.0,0.0
2026-06-12 19:02:42,2e32a139,6624e12,D0_Baseline,DET2_KS,A2_Incremental,15,N/D,15,0.2215,0.0,0.0,0.0
